"Instance","0","0.1","0.2","0.3","0.4","0.5","0.7","0.9","1"
"N-be75eec_150",1.56338469772266,1.28941193765526,1.36911728055477,1.03220716038805,1.12279446472809,0.961890739364677,1.28418629917986,0.788841711390858,1.24706129616507
"N-be75np_150",1.15725172751444,0.944200325466159,1.16413739271639,1.1117840354319,1.02717677272775,1.02102985298268,1.06246929153614,1.12450997132134,1.11808427970576
"N-be75oi_150",1.03118848857841,0.853626074655447,1.12604572198774,0.612499076354954,0.579381393738087,0.714166800947593,0.637292825303334,0.612321024297874,0.749020491120989
"N-be75tot_150",2.17466936670935,1.88017178469506,1.99891647807032,2.36798452306846,1.81400809768657,2.00339249625662,2.17603658680989,2.2742648404621,2.0797045372257
"N-stabu1_150",1.34264945412159,1.281134681535,0.899736136747096,1.05945199344028,1.11456839510775,1.38667302794558,1.14482156195362,1.13007748983563,1.32446278025908
"N-stabu2_150",0.636042941737311,0.5047904836422,0.615546299073515,0.527990742080139,0.549966285680218,0.534206747577953,0.629826936239497,0.462133434761289,0.599971623588285
"N-stabu3_150",1.45371465564928,1.69291500062632,1.36418912102908,1.31969240285604,1.24734920833754,1.33782808569886,1.62156949037179,1.46870209037024,1.23901300204304
"N-t59b11xx_150",3.060764612369,1.78188328625889,2.37502122208331,2.00027781636338,1.32410365637203,1.9214088376472,1.89069469525088,1.59914185612199,2.29970211912148
"N-t59d11xx_150",1.52157282061835,1.68688388640983,1.51439430039167,1.88145596798243,1.55438891308316,1.58597440208054,1.16189477383217,1.26123182039753,1.21405868747936
"N-t59f11xx_150",2.26055930656402,1.50790324492642,1.65475506450921,2.11921362049007,1.5334905712322,1.42764325177994,1.6780103813289,1.89048235672879,1.61174244509899
"N-t59n11xx_150",1.47761474793078,1.64158515174317,1.05969400551793,1.43152746425884,0.970027589666416,1.41522447955857,1.05028843742162,1.32712565838977,1.28668171557562
"N-t65b11xx_150",2.12188534074928,1.37541455965104,1.84529014992014,1.62904666310083,1.64974752999611,1.40175548309563,1.29014744099478,1.49492487878527,1.49052439510394
"N-t65d11xx_150",2.26201603833512,1.75020867591724,1.95364486800528,1.87795682747425,1.81558583639078,1.74992772550695,1.81746820413969,1.48954288525395,1.42652570822682
"N-t65f11xx_150",1.84548856306693,2.02115894339489,1.51374058897372,1.85875088547367,1.70840236176957,1.61724367792371,1.48183504962767,1.79763025404786,1.33306914196256
"N-t65l11xx_150",1.21667271780139,1.11682899493283,0.963708977252995,1.01974774661005,0.97870526764432,0.800328339831726,0.942003820107658,0.808615763469037,0.895041752829563
"N-t65n11xx_150",1.79542536946215,1.18514779394008,1.59641786491821,1.45841996030744,1.38633421276735,1.3667239842174,1.52433211737811,1.38233953658125,1.67758242197217
"N-t69r11xx_150",1.93586228425086,1.58376923937899,1.71027104771045,1.40425610517987,1.58441026734493,1.3765653839669,1.56135856430653,1.36862001102062,1.83694998219039
"N-t70b11xx_150",1.65733600809103,1.17747800948853,1.38551702255643,1.09592091159026,1.16356727926745,1.29972036529868,1.2696391886209,1.41434395306673,1.089110665871
"N-t70d11xn_150",2.89026182515222,1.89418395793274,1.90146274420199,1.88544598101988,1.93155640535767,1.86002172992373,1.76726870583695,2.23947996505496,2.07939816797756
"N-t70d11xx_150",2.167300651196,1.92283086104741,2.14373476112934,2.04770578366869,1.97827143953414,1.9252927272262,1.99866281794921,2.10449067066094,1.92969817196718
"N-t70f11xx_150",1.84619823665457,1.85740190912909,1.79285943546306,1.86922692912386,1.76495704838181,1.84283907662322,1.91204165669113,1.76202506477062,1.83516931817012
"N-t70l11xx_150",2.16017872920968,1.0103877196918,1.08546863769337,1.51626829525113,1.2546296084347,1.57189226803888,0.270794896328818,0.544107750273542,0.90669364696403
"N-t70n11xx_150",1.49455218760835,1.58033455121808,1.5403941141074,1.66506307743703,1.5617870131403,1.60773432337843,1.62891645493317,1.39886375252526,1.64482939953399
"N-t74d11xx_150",1.70996432115473,1.6383490754194,1.66366824165574,1.48659371965478,1.46985263159687,1.07869865232645,1.57613140168352,1.76458305218664,1.50436715707164
"N-t75d11xx_150",1.75855152486896,1.6700545729475,1.55071384568156,1.44886923442306,1.63088277083718,1.61695432756629,1.5381129085452,1.64854482511144,1.4940459275638
"N-t75e11xx_150",1.7241223777816,1.55085640328877,1.17804601003416,1.18782705675675,1.24060285214456,1.3425533049606,1.10765903829217,2.32146865423502,1.43370996617697
"N-t75k11xx_150",0.760315932319492,0.626428714137816,0.761743024761351,0.568826073757327,0.531137859724597,0.549690061468764,0.724768356949551,0.487546672409633,0.480735549391669
"N-t75n11xx_150",1.97912447636215,1.89657012186377,1.71752068448403,2.0317320810008,1.8295628348213,1.64672702676964,2.04309119301656,1.86054223122792,2.17108199557798
"N-tiw56n54_150",1.70357243017143,1.19578253942681,1.32944286319508,1.17513679298761,0.760551110156395,1.73113987194864,1.5934220026374,1.80298229597408,1.22203724588129
"N-tiw56n58_150",1.98218440148452,1.7182912812275,1.48806638785797,1.52961072951864,1.46149531933751,1.59461031407522,1.71006896360716,1.33487162798427,1.44851271256855
"N-tiw56n62_150",1.87452248757008,1.25132074636691,1.17707006056225,1.2683467728304,1.23890465486646,1.18555234089424,1.1637934478687,1.17774618435683,1.23626162548765
"N-tiw56n66_150",1.7987596429905,1.67705832980249,1.16178493361466,1.44110486762551,1.32386356357577,1.18465434217475,1.29696116802895,1.05294173187848,0.846784926497626
"N-tiw56n67_150",2.74555548719176,1.59419214927056,1.35701661155889,1.69010748754913,1.44349212744097,0.987599276167904,1.25183001914093,1.27783167279553,1.39806298215789
"N-tiw56n72_150",2.0450895051557,1.69022175788769,1.61447053814315,1.77569273196907,1.65634768866901,1.1650165247913,1.63434525969757,1.75354523203737,1.41741581713515
"N-tiw56r54_150",2.14017649907325,1.5359134703692,1.89116586237414,1.79755205637284,2.50857865646968,1.7663474543724,1.08944762636298,1.75006679245913,0.962124501143821
"N-tiw56r58_150",1.50045723143292,0.772249537642654,1.1536994738763,1.4770830684945,1.2262824008956,1.34028270434964,1.03805887828622,1.12376414239376,1.0814446052842
"N-tiw56r66_150",1.85015625362295,1.81872518684739,1.5969042975543,1.51008241637919,1.62776857460112,1.50905188959967,1.52842579305476,1.57794260481101,1.32360859562387
"N-tiw56r67_150",1.72791848846522,1.75768000245095,1.41989654469795,1.55805416109246,1.4757723283084,1.70088025026904,1.04019409175591,1.05011459641782,1.08780278814811
"N-tiw56r72_150",3.01654745201253,2.28220690299948,2.01288495685537,2.20426113002602,2.10751062945196,2.51930229148532,2.67381269924689,2.5639945066114,1.75872011695053
